CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount
518054,D,5,21.32049971,12/25/2023 13:39,Credit Card,"6668 Fitzgerald Plaza
Port Albertland, OK 19451",Clothing,19.30643933,86.02135185
446411,D,9,69.02930846,8/23/2023 20:10,Debit Card,"PSC 2693, Box 6105
APO AE 03299",Electronics,13.18747502,539.3347709
762602,C,6,36.30861354,9/26/2023 9:23,Cash,"95273 Rodriguez Fall
Cynthiaburgh, ND 64601",Clothing,4.864064505,207.2552349
68223,C,1,74.91759371,4/3/2024 20:13,PayPal,"80537 Riddle Valley Suite 838
Wangchester, NE 53076",Books,8.076235685,68.86707227
295562,D,1,85.02982432,9/13/2023 18:24,Cash,"348 Austin Walks Apt. 868
Lake Scottport, OH 29603",Books,12.84983927,74.10362856
642147,B,2,46.73037195,5/20/2023 22:36,Cash,"1878 Benjamin Forges Suite 981
East Dawn, UT 34275",Books,1.311736135,92.23478556
757343,A,9,23.60419389,8/6/2023 2:52,PayPal,"71871 Michael Valley
Kevinhaven, PW 66539",Clothing,9.034252711,193.2455822
737891,B,3,75.90124562,12/10/2023 2:32,Credit Card,"73440 Richards Heights Suite 449
Ericborough, PR 06726",Electronics,13.87837689,196.1021541
24274,D,1,15.01549499,7/5/2023 23:27,Debit Card,"6086 Kyle Drive
South Gregory, WV 51596",Clothing,1.59826139,14.77550814
409986,D,5,11.34933451,9/6/2023 22:09,PayPal,"924 Clayton Turnpike
North Emilyborough, MA 05598",Home Decor,2.406863634,55.38085753
866758,D,7,88.9470931,7/5/2023 17:39,PayPal,"351 James Shoal Suite 544
Port Joshua, GA 31903",Clothing,15.53478333,525.9054844
42621,D,6,83.51267351,7/27/2023 2:54,Cash,"464 Williams Club Suite 265
East Kimberly, CA 91931",Books,12.43047143,438.7899269
238057,D,1,62.37595503,6/3/2023 18:33,Cash,"9314 Caldwell Courts
North Danielshire, NH 05314",Home Decor,14.24506846,53.49045754
202661,C,5,69.88374749,5/23/2023 23:59,Credit Card,"987 Wilkerson Wall Suite 410
West Noah, OH 65031",Clothing,13.64547813,301.7388801
976683,D,5,95.73433677,10/11/2023 2:04,PayPal,"879 Anderson Mission Suite 679
Perkinsville, MA 29580",Home Decor,11.18703594,425.1225106
901320,A,6,15.6489702,6/20/2023 17:06,Cash,"404 Steven Wall
Turnerton, TN 76995",Clothing,0.762489685,93.17789051
469132,D,3,29.49341313,7/18/2023 1:40,PayPal,"133 Anderson Ridges
Port Kelly, SD 64224",Clothing,8.68237732,80.79805116
286313,B,5,75.62822799,1/14/2024 2:35,Debit Card,"27380 Jamie Ford
Brianport, AK 34581",Clothing,6.636912142,353.0442447
218238,B,7,33.76321557,3/27/2024 14:59,Cash,"702 Tate Loop Apt. 379
New Jennifershire, MD 63475",Electronics,18.07064645,193.6338898
986101,C,5,28.65363534,7/18/2023 8:48,Cash,"740 Martinez Station
Arellanoside, ID 43493",Books,9.546673059,129.5908323
677655,A,5,49.79828658,12/8/2023 12:42,Debit Card,"61036 Mitchell Islands Suite 612
New Carolynhaven, OR 61971",Electronics,15.29525185,210.9075662
927412,B,5,75.13281399,2/22/2024 6:20,PayPal,"103 Horton Burg
East Jamesstad, VI 89043",Electronics,5.476531159,355.0907101
873107,C,3,28.94699276,2/4/2024 3:13,Credit Card,"72723 Miller Road Suite 950
Harringtonland, TN 59568",Books,14.66504143,74.10571283
140319,B,1,48.65906146,9/24/2023 3:48,Cash,"USNS Morales
FPO AP 85952",Books,6.056171813,45.71218509
889886,C,5,56.69353336,9/27/2023 17:50,PayPal,"1322 April Fort
Cindytown, MT 58792",Electronics,3.360762272,273.9409924
878247,C,9,25.50024293,8/30/2023 9:15,PayPal,"99228 Love Motorway Apt. 453
North Patricia, MO 33820",Home Decor,17.36427008,189.6508069
441711,B,1,52.91091989,2/4/2024 3:07,PayPal,"046 Gomez Loaf Suite 847
Benjaminbury, AK 45439",Home Decor,11.91418988,46.60701243
340914,A,3,87.92885897,5/29/2023 23:12,Cash,"38578 Eddie Forges
Davidburgh, NY 42415",Home Decor,9.268904794,239.3364502
403075,A,4,77.14587771,12/16/2023 17:34,Debit Card,"4254 Daniel Parkway
Ricardofurt, AK 54156",Home Decor,14.50319468,263.8290435
594713,B,1,55.31028246,9/30/2023 15:12,PayPal,"7021 Watson Well
Fosterburgh, AR 40341",Electronics,19.12685851,44.73116299
784074,B,1,21.27538742,7/17/2023 5:03,Credit Card,"802 Bernard Manor
Davischester, MT 56456",Clothing,16.53874892,17.75670452
274845,B,8,12.10212563,1/16/2024 2:06,Credit Card,"2789 Mark Walks
East Douglas, SD 01414",Books,0.257053842,96.56813323
583853,D,2,16.05182647,6/5/2023 17:53,Cash,"877 Jennifer Garden
Lake Audreyberg, MI 82574",Clothing,11.27088051,28.48528859
911153,B,8,77.51947828,5/26/2023 1:35,PayPal,"97725 Megan Curve Apt. 735
Paulburgh, DE 97254",Clothing,0.749427124,615.5082103
475192,C,7,73.39353931,1/16/2024 9:43,PayPal,"68859 Kent Station Suite 421
Port David, DC 70286",Electronics,9.303805169,465.9560318
638691,B,2,77.14576708,11/26/2023 4:51,PayPal,"4899 Grant Drive
North Joshuaville, AK 54679",Home Decor,10.15897471,138.6170962
88304,C,6,37.64895983,1/2/2024 6:50,Cash,"7072 Higgins Street Suite 309
Buckleyfort, WA 78767",Electronics,3.349337887,218.3278138
101984,B,6,18.09331276,9/3/2023 18:30,Debit Card,"76180 Kyle Curve Suite 683
North Ryan, AL 26039",Clothing,17.24153778,89.84248445
518262,C,3,74.28988144,5/18/2023 5:17,Cash,"46231 Cohen Parks
Colleenborough, ME 25543",Home Decor,6.090600749,209.2955441
597552,C,2,93.02194958,8/19/2023 23:19,Credit Card,"487 Jerry Pines Apt. 226
West Matthewview, AL 68938",Electronics,3.988876302,178.6228381
581297,B,1,50.697244,12/17/2023 7:17,Cash,"26924 Michael Ports Apt. 365
Port Sheri, IL 19117",Books,4.478198318,48.42692087
159862,B,6,78.78830609,7/18/2023 15:19,Debit Card,"9378 Mallory Fall
Robinsonborough, CO 75858",Clothing,2.139425614,462.6161333
449612,C,5,75.52660353,4/7/2024 11:25,Cash,"1735 Johnson Track Suite 720
North Tiffanyside, PR 42405",Home Decor,11.89622438,332.7089465
504924,C,9,86.83223773,12/30/2023 0:42,Credit Card,"486 Murphy Keys Apt. 678
Robinsonborough, NH 67980",Home Decor,16.60060567,651.7580432
989497,C,1,12.55417568,2/6/2024 7:35,Credit Card,"89514 Griffin Green Apt. 695
South Alexanderton, OK 06856",Books,13.59921451,10.8469064
965527,B,7,95.9774497,4/6/2024 16:04,Cash,"80522 Garcia Islands
Rodriguezland, MI 71684",Clothing,6.014466245,631.4344287
37808,C,5,87.88211414,7/25/2023 13:01,Credit Card,"71106 Carlson Courts
West Cynthiashire, OH 69793",Home Decor,8.723555113,401.0783474
262056,B,5,88.88322611,5/20/2023 0:21,PayPal,"10519 Virginia Dale Apt. 015
North Joseph, NM 29920",Books,6.729850897,414.5075876
58032,C,2,99.67175511,12/3/2023 20:43,Debit Card,"258 Brenda Village
Jenniferburgh, NV 90135",Electronics,18.14643604,163.1697676
814939,D,3,67.55287039,10/18/2023 18:53,Cash,"34484 Zuniga Mission Apt. 681
North Aimeeland, ID 55624",Clothing,6.978431668,188.5162185
313908,B,7,17.35062287,5/7/2023 23:14,PayPal,"2551 Garcia Fork Suite 766
Tabithafurt, FL 57766",Books,7.581567373,112.2462159
839006,B,6,84.05167738,5/31/2023 9:59,Credit Card,"4377 Alexander Creek Apt. 996
Martinburgh, ME 49404",Books,3.227807693,488.0319052
642874,D,2,22.13875795,9/22/2023 0:01,Credit Card,"46592 Johnson Trail Apt. 403
Evanfort, NV 60265",Clothing,12.89457822,38.56811698
166760,C,6,76.41043757,1/24/2024 10:20,Debit Card,"6777 Nicole Land Apt. 891
Alberttown, AZ 06105",Clothing,9.074324929,416.8602371
489136,B,2,48.16220317,5/23/2023 20:40,Debit Card,"2529 Nathaniel Roads Suite 561
Jenniferside, MH 02163",Books,12.05989296,84.70778605
402223,C,2,10.59519455,10/15/2023 21:39,PayPal,"1491 Robinson Mountain
East Bryanland, PR 73992",Home Decor,14.15033003,18.19187911
931301,A,2,49.22008925,8/14/2023 1:17,Cash,"93296 Nicole Island
Lake Stephaniechester, ME 13376",Electronics,18.68107143,80.05049845
875109,D,3,81.69977668,10/24/2023 22:35,Cash,"USNV Stewart
FPO AA 11126",Books,12.52268024,214.4063247
811086,D,2,17.86590126,2/15/2024 2:15,PayPal,"56229 Steven Via
Garciatown, WY 84383",Books,7.696016039,32.98187727
730319,B,4,10.19907618,3/1/2024 6:18,Cash,"USS Coleman
FPO AE 27848",Clothing,19.50896668,32.83736722
611195,C,9,50.74859265,10/25/2023 21:27,Debit Card,"43548 Alexander Land
Lake Timothyburgh, TN 64946",Clothing,15.08274695,387.8487975
943430,C,6,10.13471336,6/26/2023 0:46,PayPal,"027 Chad Parkways Suite 956
South Maryhaven, WY 99603",Books,11.51668483,53.8051822
966798,D,1,94.12652705,8/26/2023 14:05,Debit Card,"Unit 6819 Box 6818
DPO AE 07658",Electronics,9.41936891,85.26040222
474195,B,8,84.23758815,5/27/2023 5:16,Credit Card,"515 Matthew Orchard
Barnesbury, NH 82103",Clothing,0.554256024,670.16557
996731,D,7,66.71055588,9/11/2023 21:31,Cash,"86178 Vernon Plains
Richardborough, NH 85728",Clothing,15.85828167,392.9198562
222814,B,3,11.55861907,12/22/2023 20:35,PayPal,"USCGC Rodriguez
FPO AP 09297",Home Decor,13.26664825,30.07553322
244980,A,1,61.28402119,12/6/2023 11:18,Debit Card,"96258 Michael Key
Samanthaton, LA 26581",Books,7.938115038,56.41922509
944471,A,5,70.39778793,7/7/2023 9:35,PayPal,"4012 Jackson Isle
Martinview, WA 72456",Electronics,2.736576398,342.3564934
641486,D,4,62.87014713,7/27/2023 0:30,Cash,"73767 Michael Row Apt. 568
Heatherhaven, SD 37472",Electronics,19.29429602,202.9591793
699118,C,8,95.22020857,2/20/2024 7:33,Cash,"738 Jonathan Branch Suite 348
Walkerport, NY 90310",Books,3.641966827,734.0185613
65569,A,1,84.82094796,12/3/2023 11:17,Cash,"1048 Grant Station Apt. 160
Melissaville, RI 67771",Electronics,0.31424694,84.55440072
438010,C,1,42.85832637,2/22/2024 6:33,Credit Card,"51052 Knight Harbor Suite 985
Davidmouth, NH 66900",Home Decor,15.55573886,36.19139704
836986,D,4,72.5318788,5/27/2023 8:37,Debit Card,"009 Elizabeth Ways Apt. 574
South Jennifer, AS 31301",Electronics,6.878539741,270.1709788
164835,A,8,51.50316163,1/13/2024 3:21,Cash,"316 Tammie Light Suite 914
South Howard, MA 98905",Books,5.768332494,388.2583042
587860,A,5,93.55131833,4/12/2024 18:49,PayPal,"132 Christian Heights Apt. 152
Brewertown, NY 20014",Books,11.06677207,415.9910358
164396,D,2,65.63137152,3/22/2024 19:42,PayPal,"489 Dana Burgs Apt. 929
New Amanda, VT 57646",Home Decor,1.967368433,128.6803213
154468,A,6,62.38629136,11/15/2023 20:04,PayPal,"35626 Murphy Wells Apt. 721
Smithchester, NH 21892",Books,17.64764806,308.2594693
755671,B,5,55.06275152,1/27/2024 5:44,PayPal,"01427 Anna Meadow Apt. 680
Juanchester, AS 55259",Electronics,8.461438384,252.0182536
885805,C,2,43.99650729,12/3/2023 9:53,Cash,"692 Cruz Plain
Patrickchester, NV 13782",Books,12.31836393,77.15371481
626374,A,3,23.32528256,8/3/2023 7:35,PayPal,"9906 Amy Flats Apt. 852
Stanleyhaven, WV 41752",Clothing,1.704347415,68.78321614
109037,A,9,34.65383965,10/18/2023 4:25,PayPal,"874 Quinn Ford Suite 925
Millerfort, IL 44062",Clothing,10.03501628,280.5868908
17712,C,7,39.92508354,5/29/2023 14:20,Debit Card,"84265 Price Square Suite 815
Whitneyhaven, IN 69960",Clothing,15.44037173,236.3235156
466232,B,7,23.86159008,1/17/2024 14:16,PayPal,"4656 Travis Villages Suite 298
Port Jennifer, MP 00722",Electronics,0.954617012,165.436623
400475,C,6,83.14419339,1/3/2024 9:03,Debit Card,"Unit 8064 Box 4919
DPO AE 80099",Home Decor,18.6208311,405.9723214
942672,A,8,10.19964956,7/11/2023 1:52,PayPal,"PSC 8218, Box 7591
APO AA 09791",Home Decor,10.94408364,72.66713107
946002,D,4,92.41943931,4/6/2024 6:07,Credit Card,"11260 Aaron Run Suite 235
New Amber, CA 20502",Clothing,3.859733242,355.409182
244713,C,8,21.54545174,2/16/2024 18:41,Cash,"2831 Martin Circle Apt. 758
Katelynton, MA 26984",Clothing,8.64687774,157.4595429
859842,D,4,14.58720593,10/13/2023 16:12,Cash,"64632 Ball Shores Suite 755
Huntside, NE 84703",Clothing,11.84899317,51.43507558
850461,B,8,99.56684825,1/7/2024 23:04,Debit Card,"4193 Kevin Knolls
Evanstown, MA 73699",Electronics,1.129157393,787.5406546
740108,C,9,99.98164594,9/16/2023 23:36,PayPal,"0721 Eric Points Suite 904
Marioborough, MO 05903",Electronics,14.29762409,771.1798145
166320,B,3,27.25818146,7/4/2023 3:03,Debit Card,"USCGC Mathis
FPO AA 69172",Electronics,4.744216602,77.89498288
334867,B,3,22.04171298,1/21/2024 10:40,Debit Card,"6888 Robert Mount Apt. 253
South Daniel, TN 62605",Books,13.33948785,57.30438406
585607,A,2,27.79971669,4/14/2024 7:16,Debit Card,"8669 Ashley Dale Apt. 899
South Randy, PA 82968",Books,3.895776169,53.4334039
913833,D,3,56.01911198,3/10/2024 9:49,PayPal,"24423 Brittany Unions
East Scottfort, FM 51945",Clothing,12.01608012,147.8634318
414113,D,3,38.90655277,11/17/2023 6:20,Debit Card,"9377 Payne Plains
West Donna, NJ 78771",Electronics,9.47796383,105.6570113
937982,A,5,40.27297307,3/7/2024 8:10,PayPal,"4340 Kenneth Plaza Suite 887
New Susanmouth, LA 98509",Books,16.29654892,168.5493415
796346,C,5,82.86129833,10/18/2023 18:35,Credit Card,"733 Denise Lake
Port Jasminetown, RI 78801",Books,13.8003689,357.1306674
727070,C,2,90.11751023,10/28/2023 7:47,PayPal,"11674 Robbins Throughway
Aaronfurt, IA 40647",Home Decor,17.12655805,149.366965
540459,D,6,97.28477851,5/30/2023 19:37,PayPal,"34339 Johnston Corner Suite 557
Chentown, VT 22031",Clothing,6.620995227,545.0613478
409756,B,5,56.32645629,12/11/2023 2:24,Credit Card,"9049 Maldonado Circles Suite 744
East Theresaside, OK 41348",Home Decor,2.524650473,274.5220507
768028,D,6,32.15227155,3/10/2024 1:27,Credit Card,"2731 Daniel Freeway
Middletonville, GU 30633",Electronics,1.953122893,189.145789
195783,B,1,59.94261295,5/6/2023 2:20,Debit Card,"150 Ryan Inlet Suite 663
South Christopherfort, OR 71528",Books,19.28239439,48.38424191
284172,B,5,88.3945983,1/17/2024 8:05,Cash,"4367 Nguyen Keys
South Alexandriaborough, MN 77403",Home Decor,19.7606435,354.6362843
258633,C,9,12.78205202,2/27/2024 8:01,Credit Card,"7813 Veronica Vista
Jenniferport, OK 37220",Books,0.074786715,114.9524347
228927,C,2,92.01185563,6/26/2023 7:39,Credit Card,"773 Young Landing Suite 502
South Williamview, RI 01650",Clothing,9.766243331,166.0515078
586662,A,1,30.38926661,1/29/2024 14:43,Cash,"6271 Brian Island
Brandonhaven, WY 02220",Clothing,4.221848386,29.10627785
292306,D,9,37.94537969,8/10/2023 18:49,Cash,"1013 Gutierrez Shoals Apt. 924
Nguyenberg, MP 50781",Home Decor,12.17407242,299.9329352
806492,C,9,42.76483835,7/12/2023 3:29,Cash,"47226 Martin Street
Port Tiffanyside, NJ 59324",Electronics,3.297772295,372.1909622
159219,B,9,92.23852309,7/17/2023 12:16,Credit Card,"79125 Joseph Meadows Apt. 834
Lake Stephaniechester, PW 70637",Books,5.063341407,788.1135458
327405,B,6,25.83972455,5/27/2023 22:01,Debit Card,"868 Kelley Gateway
Delgadotown, VA 89356",Clothing,11.29560902,137.5258218
755846,B,8,30.07102409,5/22/2023 7:33,Cash,"5540 Kristi Springs Apt. 337
South Jenna, AS 36621",Books,11.81087974,212.1549728
42888,C,1,75.79923724,1/17/2024 5:49,PayPal,"442 Howard Villages Apt. 437
Port Jennifer, MD 41943",Home Decor,15.56962927,63.99757701
140494,C,4,94.12191656,4/16/2024 23:20,Cash,"3872 Gardner Wells Suite 523
West Grant, RI 91183",Home Decor,4.660635887,358.9409469
129552,C,1,19.42612981,1/2/2024 8:53,Debit Card,"60809 Paul Extensions Suite 531
Howardside, VI 98210",Electronics,17.52124915,16.02242921
40283,C,8,57.00238583,7/8/2023 2:33,Credit Card,"2679 Rodney Manor Apt. 557
Davidstad, KY 25556",Books,6.246433294,427.5341586
645978,C,1,92.30146435,1/6/2024 9:53,PayPal,"671 Weaver Spur Suite 965
Kevinbury, DC 77502",Clothing,8.277737597,84.66099133
427647,A,3,89.74806625,2/18/2024 17:30,Cash,"17328 Kaiser Path
North Valerie, MS 15462",Home Decor,17.46608653,222.217774
429766,C,4,95.36121967,4/20/2024 6:11,Debit Card,"78326 Villa Branch Apt. 945
Ritterchester, VI 77340",Electronics,11.81863586,336.3632974
30410,D,8,91.18944349,5/17/2023 3:12,Cash,"1664 Brandon Shoal
East Rachelland, MS 17082",Clothing,1.643558969,717.5255297
318673,B,6,38.32327496,9/12/2023 6:28,Debit Card,"182 Jackson Drives
Wallacemouth, WI 29182",Home Decor,19.45368885,185.2079057
257162,D,7,28.72100907,3/25/2024 1:04,Cash,"Unit 5294 Box 7095
DPO AP 37421",Books,7.209504392,186.5525666
928299,B,8,91.13271945,6/18/2023 7:08,Debit Card,"753 Justin Courts
Lawrenceton, UT 58065",Books,13.57691754,630.0776422
644858,A,2,74.07591668,9/2/2023 11:03,PayPal,"233 Brooks Prairie
South Anthony, TN 61305",Clothing,18.08249944,121.3622789
618661,B,8,44.06700976,1/3/2024 12:31,Cash,"966 Ward Dale Apt. 285
South Sandra, IN 56836",Home Decor,6.945424281,328.0509517
526471,C,3,74.16418772,12/18/2023 3:03,Cash,"355 Lee Lane Apt. 759
North Stephenbury, AL 19584",Home Decor,18.13907311,182.1344745
16799,D,7,37.64723809,4/4/2024 19:21,PayPal,"10174 Porter Grove Apt. 616
Vaughnburgh, PA 85735",Clothing,11.28538789,233.7902087
531961,D,3,62.32098136,4/24/2024 10:54,PayPal,"Unit 5507 Box 5637
DPO AP 24261",Books,0.058458377,186.8536486
208587,B,7,31.00002863,4/18/2024 9:17,Debit Card,"1259 Hanna Spring
Justinborough, IN 26991",Home Decor,1.499330911,213.7466493
961886,D,2,60.55674546,7/22/2023 15:51,PayPal,"126 Jeffery Dale Apt. 154
New Dennis, AR 58106",Books,11.4188246,107.2837538
684014,D,6,93.08450869,9/10/2023 14:49,Cash,"USNS Lopez
FPO AE 60553",Home Decor,17.01321221,463.4870622
323315,D,3,79.42954246,10/27/2023 10:46,PayPal,"087 Judith Green
Lake Sarahland, OH 84702",Clothing,6.242163037,223.4142628
553724,A,3,69.0458761,5/18/2023 13:28,PayPal,"764 Adams Curve
Palmerburgh, GU 20465",Electronics,11.20973801,183.9180428
568865,C,9,32.14120622,11/25/2023 11:13,Debit Card,"46436 Jonathan Centers Apt. 233
East Jenniferfurt, AR 04017",Books,7.975714363,266.1994388
155322,B,7,15.70314225,1/25/2024 22:33,Cash,"31992 Troy Union Suite 023
Aprilchester, PR 64890",Clothing,2.738486632,106.9117966
428533,B,5,73.95127935,6/23/2023 5:28,Cash,"53233 Chavez Parkway
Amandastad, AK 25675",Electronics,11.35293209,327.7782041
505990,D,7,61.84879147,11/13/2023 2:14,Cash,"34389 Katherine Port Apt. 751
East Stephen, MH 63719",Home Decor,13.11609922,376.1564983
992931,A,9,29.13440655,9/17/2023 7:15,Credit Card,"897 Bishop Pine
North Steven, RI 66848",Clothing,17.91962621,215.2226682
960837,B,1,94.12845307,6/7/2023 18:11,Credit Card,"945 Lane Knoll
South Paul, WI 15031",Clothing,13.07790706,81.81842146
829852,A,7,59.68172967,2/28/2024 9:33,PayPal,"05335 Karen Mount Apt. 854
Sototown, WY 73550",Clothing,18.75619961,339.4139373
845615,C,6,61.46728374,5/3/2023 1:12,Debit Card,"403 Dominguez Shoals Apt. 607
Ericburgh, PR 11201",Clothing,18.24424536,301.5182501
278178,C,9,36.88844631,12/13/2023 5:46,Credit Card,"PSC 9492, Box 0172
APO AE 40880",Electronics,18.60454755,270.22966
311848,D,1,89.14463109,12/6/2023 2:01,PayPal,"53964 Odom Drive Suite 782
Lake Susan, MS 35455",Electronics,7.094676799,82.82010763
13593,D,4,90.22518073,12/12/2023 19:40,Debit Card,"46830 Holly Square
North Stephen, NJ 99788",Home Decor,1.651641018,354.9399385
802630,D,9,74.36321638,3/5/2024 5:21,Cash,"5160 James Shoals Suite 226
Hernandezfurt, PA 54534",Books,18.95461758,542.4115778
546063,D,4,18.93473573,4/25/2024 20:40,Cash,"30952 Whitney Lock
Lake Austin, AL 25640",Home Decor,11.55910589,66.98419832
475961,D,3,17.59471135,7/9/2023 0:54,Cash,"168 Mark Via
Port Lisa, TX 38480",Home Decor,4.068657931,50.6365282
723281,D,9,52.24420302,2/2/2024 17:21,Cash,"1931 Amy Crescent Apt. 620
Henryberg, CT 45838",Electronics,3.783735605,452.4067846
246871,A,2,22.78981301,5/11/2023 10:39,Credit Card,"31122 Travis Plain
Ashleyland, CA 56946",Electronics,11.1511715,40.49696375
373982,C,4,39.87278155,3/19/2024 6:41,Debit Card,"1833 Lopez Courts Suite 377
East Calebfurt, IN 10382",Books,16.33705654,133.4349707
924790,C,6,25.42092255,12/6/2023 21:55,Credit Card,"29637 Diaz Row
South Matthew, PA 72741",Clothing,2.956546182,148.0160474
212424,A,2,37.91038218,8/29/2023 4:49,Debit Card,"03138 Christina Land Suite 434
South Rebecca, NC 39698",Books,1.413068996,74.74936464
61913,B,8,94.86215939,7/18/2023 6:47,Cash,"PSC 3415, Box 0098
APO AA 21594",Home Decor,13.20710226,658.6689359
249307,D,8,77.80278866,10/21/2023 23:20,PayPal,"544 Zhang Walks Apt. 271
North Maxwellstad, HI 20021",Electronics,10.28849624,558.3844134
408822,C,1,22.44750972,10/18/2023 3:49,Debit Card,"687 Wade Streets
South Brandonchester, NV 97851",Books,13.69703913,19.37286553
567988,D,3,70.20239171,9/8/2023 20:44,Cash,"482 Kendra Ramp Suite 812
New Robertland, DC 21927",Home Decor,11.62150124,186.1314596
107511,D,9,12.74559705,1/28/2024 2:16,PayPal,"18209 Le Creek Suite 636
South Lisa, VA 54486",Home Decor,15.27632827,97.18684028
209055,A,5,98.52624474,4/14/2024 14:58,Credit Card,"918 Jamie Mews
Lake Brianaton, AZ 34151",Clothing,16.89166423,409.4176115
773801,B,6,57.85255423,5/7/2023 5:17,Cash,"Unit 9527 Box 3195
DPO AA 03981",Electronics,9.130146169,315.4231888
258661,B,4,55.48719751,12/11/2023 21:29,PayPal,"USNS Allen
FPO AP 91901",Clothing,12.68443464,193.7958408
11967,A,2,31.6301605,12/15/2023 8:35,Debit Card,"855 Brandon Row
West Davidfurt, FM 87378",Home Decor,13.98540692,54.41310769
465449,B,8,51.2050146,12/5/2023 9:10,Credit Card,"8821 Aaron Avenue Suite 002
East Jasonchester, MI 88296",Electronics,5.728144016,386.175341
298832,B,6,57.36166283,6/22/2023 23:33,Debit Card,"204 Johnson Drive Suite 198
Andrewport, MD 25892",Books,17.05856017,285.4595344
779061,A,5,69.23780307,10/29/2023 18:39,Cash,"8999 Bradley Glen
Andrewport, DE 47656",Books,3.695351232,333.3961153
290462,B,9,14.13206488,7/28/2023 22:11,PayPal,"023 Johnston Valleys Suite 825
Lake Christopherbury, KY 52565",Home Decor,16.02590801,106.8054585
260465,C,1,40.79575385,10/14/2023 9:02,PayPal,"204 Ashley Roads
Solomonchester, SD 14454",Books,1.221652308,40.29737158
891051,B,5,44.82974034,4/14/2024 4:25,Cash,"018 Kelly Cliffs
East Marieville, OR 53342",Electronics,1.911930883,219.8631335
151688,C,6,23.42351323,3/24/2024 8:35,Debit Card,"694 April Mills
Reyesstad, MD 79777",Clothing,15.00876046,119.4476055
232625,C,5,31.58072279,12/29/2023 17:19,Debit Card,"165 Lopez Ramp
North Steven, PR 36594",Home Decor,12.9490739,137.4565583
253696,B,6,31.30053236,12/12/2023 12:01,Cash,"16646 Johnson Mills
Edwardburgh, NM 84463",Clothing,1.091124296,185.7540279
437670,A,6,82.93381006,1/12/2024 13:40,Credit Card,"6868 Brady Ports Apt. 412
Wheelerton, PW 33974",Home Decor,16.53636765,415.317422
491850,D,7,71.85002492,1/7/2024 18:18,Cash,"691 Louis Dam
West Jenniferton, KY 95173",Books,4.109191704,482.2829876
963497,D,4,93.04737936,1/13/2024 23:13,Debit Card,"589 Charles Knoll Apt. 937
Josephfurt, OR 03386",Books,16.1433499,312.1056613
883272,D,8,37.89051366,5/9/2023 23:40,Cash,"095 Herring Causeway Apt. 549
Zimmermanmouth, ME 98375",Electronics,11.01229017,269.7432028
469973,A,7,89.3495415,11/12/2023 10:08,Cash,"6074 Corey Street
Georgeshire, NH 58728",Electronics,0.324723646,623.4158169
204865,B,9,87.74215886,5/17/2023 22:50,Cash,"7185 Smith Lodge Suite 242
Lake Mindyville, WV 15263",Home Decor,4.818520433,751.6285651
570060,C,7,50.31628193,10/26/2023 12:56,Debit Card,"Unit 1495 Box 2200
DPO AP 79642",Books,16.72645074,293.3010768
851329,D,3,66.67553629,10/10/2023 7:44,PayPal,"8557 Martinez Unions
West Derekview, IN 34780",Books,2.381290932,195.2633934
607400,C,3,63.81578714,10/23/2023 0:41,Debit Card,"882 Jones Route
North Vicki, AS 73095",Home Decor,18.66067375,155.7219939
825046,D,8,37.70453691,12/24/2023 14:22,Debit Card,"925 Lindsey Lodge Suite 289
South Jessicatown, UT 39298",Home Decor,9.425369962,273.2059585
672006,B,5,33.5864259,11/18/2023 7:35,Cash,"8894 Taylor Prairie Apt. 383
Boyerview, VT 68155",Electronics,1.909053996,164.7262145
750432,A,4,25.20634696,1/3/2024 21:21,Credit Card,"863 Sarah Land
New Abigailstad, AK 84168",Home Decor,0.370761958,100.4515657
289218,C,8,85.38987295,6/15/2023 18:05,Debit Card,"01033 Larson Overpass
Vickibury, WY 07567",Books,19.13494963,552.4045102
541197,D,6,58.01762674,12/30/2023 13:02,PayPal,"941 Jeffrey Square
Mcfarlandmouth, ID 26231",Clothing,3.212532304,336.9227504
940564,A,2,40.45290923,10/15/2023 17:06,PayPal,"584 Meagan Bypass
Andrewchester, AR 54105",Books,15.93681649,68.01200664
437742,C,4,55.89932916,11/26/2023 13:31,Cash,"07043 William Mews
South Steven, ID 08613",Books,14.29804464,191.6272725
585528,B,4,17.25313635,9/15/2023 19:57,PayPal,"19572 Michael Passage Suite 102
North Johnfurt, HI 30514",Books,7.785145635,63.63981825
68963,B,6,19.53848555,10/21/2023 21:35,PayPal,"7505 Mitchell Cape
South Michaelburgh, VT 84746",Clothing,18.15377142,95.94908128
53487,C,6,78.34171023,9/8/2023 10:44,Credit Card,"626 Pugh Drives
West Matthewchester, MS 03943",Books,11.45246632,416.2179135
816669,A,1,91.11196459,10/7/2023 13:45,Cash,"26001 Stephanie Haven
Port Stevefort, KS 67054",Home Decor,1.919637595,89.36294506
888966,B,8,38.82416557,1/14/2024 23:39,Credit Card,"368 Dunn Mission
South Samanthastad, DC 62993",Home Decor,4.360992418,297.0483732
354215,D,6,46.82559613,3/15/2024 18:37,Debit Card,"3688 Thompson Burgs
East Leslieland, WV 58999",Home Decor,13.99199498,241.6425664
512890,C,3,43.63533021,4/15/2024 1:34,Credit Card,"8284 Michelle Road
Howardmouth, WA 10437",Clothing,7.038298837,121.6924358
